# Constructed from biom file
#OTU ID	18751_HealthyModern_1_Plaque-1-5Mss	18753_HealthyModern_2_Plaque-1-5Mss	18755_HealthyModern_3_Plaque-1-5Mss	18757_HealthyModern_4_Plaque-1-5Mss	18759_HealthyModern_5_Plaque-1-5Mss	18763_HealthyModern_7_Plaque-1-5Mss	18772_HealthyModern_11_Plaque-1-5Mss	18776_HealthyModern_13_Plaque-1-5Mss	18780_HealthyModern_15_Plaque-1-5Mss	mgm4665892.3-1-5M-ss	mgm4665887.3-1-5M-ss	mgm4665886.3-1-5M-ss	SRR17651696.blast2rma.rma6	SRR13789386.blast2rma	SRR13789887.blast2rma	SRR17651670.blast2rma.rma6	mgm4665888.3-1-5M-ss	mgm4667098.3-1-5M-ss	SRR13789833.blast2rma	mgm4666070.3-1-5M-ss	SRR17651684.blast2rma.rma6	mgm4666066.3-1-5M-ss	SRR13789417.blast2rma	mgm4666069.3-1-5M-ss	SRR13789559.blast2rma	mgm4696715.3-1-5M-ss	mgm4666067.3-1-5M-ss	SRR17651689.blast2rma.rma6	mgm4667097.3-1-5M-ss	mgm4665889.3-1-5M-ss	SRR17651690.blast2rma.rma6	mgm4665884.3-1-5M-ss	SRR13789823.blast2rma	SRR17651671.blast2rma.rma6	mgm4665891.3-1-5M-ss	SRR13789610.blast2rma	SRR13789843.blast2rma	mgm4665883.3-1-5M-ss	SRR17651694.blast2rma.rma6	A20339_Georgia_Antique	A20345_Georgia_Antique	A20351_Georgia_Antique	A20363_Georgia_EarlyMiddleAges	A20366_Georgia_EarlyMiddleAges	A20368_Georgia_EarlyMiddleAges	A20374_Georgia_EarlyMiddleAges	A20376_Georgia_EarlyMiddleAges	A20381_Georgia_EarlyMiddleAges	A20389_Georgia_EarlyMiddleAges	A20394_Georgia_EarlyMiddleAges
Actinomyces_oris	27296.0	14218.0	76963.0	6726.0	2342.0	12704.0	60754.0	29210.0	63390.0	0.0	0.0	0.0	0.0	0.0	31849.0	0.0	0.0	0.0	8727.0	4194.0	0.0	0.0	0.0	4867.0	4300.0	0.0	32022.0	0.0	0.0	0.0	0.0	0.0	63826.0	0.0	0.0	0.0	16119.0	0.0	0.0	4322.0	26023.0	6028.0	2896.0	5820.0	4326.0	0.0	2959.0	13526.0	5102.0	13163.0
Actinomyces_sp._HPA0247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1659.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Actinomyces_sp._oral_taxon_170	16657.0	11783.0	13880.0	1515.0	2366.0	7508.0	18896.0	0.0	42143.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3977.0	0.0	0.0
Actinomyces_sp._oral_taxon_414	64998.0	17288.0	16182.0	18980.0	1583.0	49589.0	5258.0	4531.0	42211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25044.0	0.0	0.0	135570.0	130340.0	30031.0	209120.0	272572.0	310811.0	10606.0	243954.0	110813.0	307587.0	238953.0
Actinomyces_sp._oral_taxon_448	185667.0	0.0	0.0	0.0	0.0	1958.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3962.0	0.0	0.0	0.0	1719.0	0.0	0.0	0.0	0.0	9283.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Actinomyces_sp._oral_taxon_848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8046.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Actinomyces_sp._oral_taxon_849	1611.0	2559.0	0.0	0.0	0.0	5498.0	3438.0	1590.0	2035.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8524.0	0.0	0.0	0.0	0.0	0.0	0.0	2116.0	4351.0	0.0
Actinomyces_timonensis	0.0	2851.0	0.0	2210.0	0.0	2309.0	0.0	0.0	1992.0	0.0	0.0	0.0	0.0	0.0	14444.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aggregatibacter_actinomycetemcomitans	0.0	0.0	0.0	2467.0	4101.0	0.0	0.0	0.0	0.0	0.0	8824.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aggregatibacter_aphrophilus	7211.0	4185.0	0.0	1827.0	225362.0	5117.0	5493.0	0.0	7092.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3151.0	0.0	0.0	0.0	0.0	0.0	0.0	2378.0	0.0	0.0	1678.0	0.0	2464.0	0.0	0.0	0.0	0.0	0.0	1565.0	0.0	0.0	1774.0	0.0	0.0	5497.0	15832.0	0.0	0.0	0.0	0.0	5310.0	10994.0	0.0	0.0
